Area Codes,All Ages
E01012649,1355
E01012651,1653
E01012653,1466
E01012654,1708
E01012614,1647
E01012615,1464
E01012616,1746
E01012659,1350
E01012660,1133
E01012661,1394
E01012592,1916
E01012628,1161
E01032485,1805
E01032486,1352
E06000009,139195
E01012663,1558
E01012664,1597
E01012665,1635
E01012716,1389
E01012719,1467
E01012662,1408
E01012703,1482
E01012704,2050
E01012706,1595
E01012717,1634
E01012666,1447
E01012667,1533
E01012668,1571
E01012669,1809
E01012718,1644
E01012690,1587
E01012691,1882
E01012692,1715
E01012705,1581
E01012723,1384
E01012693,1492
E01012711,1412
E01012747,1516
E01012750,1700
E01012681,1516
E01012683,1368
E01012748,1566
E01012749,1653
E01012707,1245
E01012720,1613
E01012721,1803
E01012724,1407
E01012678,914
E01012679,1424
E01012680,1523
E01012682,1454
E01012684,1460
E01012676,1359
E01012677,1386
E01012708,1360
E01012709,1616
E01012710,1233
E01012722,1242
E01012673,1286
E01012675,1600
E01012735,1274
E01012736,1271
E01012737,1452
E01012670,1196
E01012733,1019
E01012734,1351
E01012738,1242
E01012739,1364
E01012742,1095
E01012712,1626
E01012713,1886
E01012715,1513
E01012740,1516
E01012741,1320
E01012671,1422
E01012672,1311
E01012674,1642
E01012751,1416
E01012686,1410
E01012687,1487
E01012688,1160
E01012689,1202
E01012714,1646
E01012695,1379
E01012743,1703
E01012744,1601
E01012745,1636
E01012746,1759
E01012685,1468
E01012694,1361
E01012696,1526
E01012697,1322
E01012698,1600
E01012726,1638
E01012728,1500
E01012752,1254
E01012753,1137
E01012754,1145
E01012755,1453
E01012701,1484
E01012729,1546
E01012730,1641
E01012731,1539
E01012732,1614
E01012699,1709
E01012700,1830
E01012702,1387
E01012725,1463
E01012727,1563
E06000049,376695
E01018585,1338
E01018586,1774
E01018587,1577
E01018661,1333
E01018657,1163
E01018662,1143
E01018663,1493
E01018664,1397
E01018665,1130
E01018655,1529
E01018656,1524
E01018658,1235
E01018659,1264
E01018660,953
E01018582,1792
E01018592,1723
E01018593,1641
E01018594,1755
E01018595,1587
E01018596,2001
E01018583,1862
E01018584,1963
E01018612,1262
E01018613,1622
E01018600,1684
E01018601,1734
E01018602,1854
E01018652,1608
E01018598,1599
E01018599,1151
E01018648,2102
E01018649,1366
E01018650,1743
E01018651,1690
E01018654,2257
E01018588,1617
E01018589,1579
E01018590,1904
E01018653,2067
E01018605,1113
E01018609,1689
E01018610,1981
E01018611,1683
E01018603,1286
E01018604,1386
E01018606,1590
E01018607,1235
E01018608,1362
E01018666,1819
E01018667,1656
E01018668,1737
E01018572,1860
E01018573,1576
E01018574,2031
E01018580,1525
E01018581,1185
E01018575,1255
E01018576,1761
E01018577,2437
E01018578,1178
E01018579,1096
E01018641,1148
E01018642,1403
E01018643,1853
E01018644,1392
E01018614,1842
E01018618,1588
E01018619,1501
E01018620,1430
E01018621,1370
E01018626,2333
E01018628,1589
E01018629,1810
E01018630,1244
E01018631,1399
E01018615,1129
E01018616,1548
E01018617,1425
E01018632,1560
E01018633,1462
E01018622,1398
E01018623,1428
E01018624,1970
E01018625,1463
E01018627,1622
E01018635,1252
E01018636,1368
E01018634,1814
E01018645,1853
E01018646,1705
E01018647,1506
E01018591,2231
E01018597,2456
E01018669,2519
E01018670,2247
E01018637,1736
E01018638,1599
E01018639,1336
E01018640,1283
E01018393,2314
E01018411,2285
E01018412,1484
E01018413,1263
E01018414,1331
E01018415,1609
E01018416,1592
E01018424,1776
E01018425,1682
E01018426,1592
E01018427,1287
E01018419,1634
E01018420,2011
E01018421,1377
E01018422,1388
E01018423,1430
E01018395,1822
E01018396,1404
E01018400,2277
E01018401,1621
E01018398,1453
E01018399,1566
E01018402,1927
E01018403,1912
E01018397,2042
E01018408,1669
E01018409,1811
E01018410,1475
E01018404,1464
E01018405,1358
E01018406,1434
E01018407,1487
E01018436,1440
E01018437,1581
E01018438,1356
E01018439,1363
E01018440,2171
E01018441,1995
E01018442,1885
E01018443,1635
E01018432,1476
E01018433,1285
E01018434,1371
E01018435,1413
E01018394,2029
E01018417,1642
E01018418,1512
E01018428,1321
E01018429,1532
E01018430,1343
E01018431,1197
E01018472,1358
E01018473,1611
E01018474,1778
E01018475,1879
E01018463,1467
E01018476,1354
E01018477,1590
E01018478,1463
E01018479,1652
E01018459,1452
E01018460,1365
E01018461,1471
E01018466,2453
E01018467,2655
E01018482,1410
E01018483,1426
E01018484,2429
E01018485,1564
E01018499,1533
E01018500,1165
E01018501,1582
E01018502,1988
E01018462,1907
E01018464,1474
E01018496,1672
E01018497,1225
E01018498,1584
E01018387,1695
E01018388,1586
E01018389,1593
E01018390,1640
E01018465,3078
E01018468,1557
E01018469,1665
E01018470,1414
E01018471,1481
E01018386,1344
E01018391,1981
E01018392,1857
E01018486,1553
E01018487,1710
E01018488,1618
E01018489,1388
E01018510,1529
E01018511,1401
E01018512,1741
E01018513,1521
E01018445,2009
E01018446,1392
E01018447,1871
E01018448,1699
E01018490,1428
E01018491,1466
E01018492,1057
E01018505,1050
E01018506,1353
E01018507,1392
E01018451,1313
E01018454,1623
E01018455,1311
E01018456,1306
E01018457,1504
E01018493,1309
E01018494,1422
E01018495,1187
E01018508,1186
E01018509,1049
E01018444,2327
E01018480,2491
E01018515,2347
E01018516,1448
E01033375,1651
E01033376,1213
E01033378,1519
E01018452,1142
E01018503,1637
E01018504,1698
E01033372,1278
E01033373,1382
E01018449,1707
E01018450,2407
E01018458,2120
E01018481,1909
E01018514,2040
E06000050,335680
E01018534,2526
E01018535,1574
E01018536,1748
E01018537,1995
E01018685,1367
E01018686,1422
E01018687,1347
E01018688,1592
E01018689,1444
E01018690,2133
E01018675,2026
E01018708,2133
E01018721,2141
E01018518,1512
E01018569,1259
E01018570,1230
E01018571,1313
E01018546,1468
E01018547,1416
E01018548,1804
E01018549,1341
E01018532,1863
E01018533,1500
E01018544,1421
E01018545,1913
E01018519,1375
E01018520,1020
E01018525,1307
E01018563,2787
E01018564,2257
E01018523,1353
E01018524,1414
E01018541,1373
E01018542,1349
E01018543,1255
E01018528,1182
E01018529,1437
E01018530,1509
E01018531,1574
E01018560,1159
E01018561,1205
E01018562,1379
E01018522,1359
E01018538,1183
E01018539,1098
E01018540,1384
E01018521,1183
E01018550,1067
E01018551,1483
E01018552,1833
E01018553,1667
E01018671,1224
E01018672,1610
E01018673,1152
E01018674,1544
E01018556,1374
E01018557,1446
E01018558,1220
E01018559,1183
E01018565,1506
E01018566,1230
E01018567,1362
E01018568,1572
E01018684,2284
E01018695,1730
E01018696,1466
E01018697,1787
E01018698,1984
E01018526,1565
E01018527,1643
E01018554,2234
E01018555,1142
E01018704,1346
E01018705,1521
E01018706,1650
E01018718,1641
E01018722,2237
E01018713,3460
E01018714,1993
E01018715,1801
E01018726,1522
E01018727,1584
E01018728,1534
E01018729,1611
E01018709,1478
E01018710,1483
E01018711,1508
E01018712,1603
E01018699,1635
E01018701,1419
E01018716,1570
E01018717,1750
E01018719,1552
E01018720,1540
E01018308,1964
E01018336,1213
E01018337,1290
E01018338,1821
E01018358,1260
E01018359,1062
E01018691,1647
E01018693,1553
E01018694,1579
E01018700,1961
E01018702,1243
E01018703,1864
E01018676,1623
E01018677,1484
E01018678,1273
E01018679,1874
E01018692,1886
E01018360,2125
E01018366,1482
E01018367,2089
E01018680,1618
E01018681,1376
E01018682,1063
E01018683,1588
E01018364,1553
E01018365,1974
E01018378,1280
E01018379,1310
E01018380,1163
E01018362,1570
E01018363,1040
E01018374,1866
E01018375,1810
E01018376,1699
E01018377,2048
E01018309,1597
E01018310,1515
E01018311,1424
E01018312,1478
E01018349,1647
E01018350,1936
E01018368,1535
E01018370,1540
E01018313,1336
E01018314,1638
E01018315,1164
E01018316,1464
E01018317,1574
E01018345,1336
E01018346,1388
E01018347,1410
E01018383,1528
E01018384,1440
E01018327,2240
E01018343,1587
E01018361,1551
E01032930,1980
E01032931,1158
E01018326,2346
E01018328,1924
E01018329,2342
E01018330,1247
E01018331,1689
E01018733,1342
E01018734,1240
E01018748,1439
E01018749,2578
E01018319,2025
E01018344,1942
E01018381,1181
E01018382,1534
E01018736,1614
E01018737,1526
E01018743,1380
E01018744,1660
E01018732,1469
E01018745,1644
E01018746,1681
E01018747,1537
E01018323,1461
E01018324,1370
E01018325,1423
E01018385,1936
E01018730,1401
E01018738,1525
E01018739,1502
E01018741,1234
E01018320,1493
E01018321,1212
E01018322,1194
E01018348,2991
E01018731,1771
E01018735,1295
E01018740,1534
E01018742,1430
E01018332,1059
E01018333,1476
E01018334,1457
E01018340,1377
E01018341,1123
E01018342,1577
E01018351,1460
E01018352,1802
E01018353,1592
E01018354,1707
E01018707,1784
E01018723,1159
E01018724,1594
E01018725,1359
E01018335,2018
E01018369,1680
E01018371,1940
E01018372,1972
E01018339,2148
E01018355,1235
E01018356,1551
E01018357,1353
E01018373,2052
E06000006,126903
E01012392,2630
E01012393,2526
E01012395,1568
E01012411,1289
E01012374,2729
E01012375,1503
E01012376,2896
E01012421,1274
E01012423,1373
E01012368,1868
E01012410,1180
E01012412,1492
E01012413,1508
E01012414,1158
E01012377,1903
E01012390,1589
E01012419,1137
E01012420,1509
E01012422,1508
E01012369,1522
E01012394,1849
E01012425,1665
E01012426,1305
E01012427,1734
E01012378,1510
E01012379,1491
E01012380,1425
E01012388,1832
E01012442,1563
E01012367,1598
E01012370,1781
E01012424,1875
E01012441,2356
E01012389,1732
E01012391,2251
E01012401,1787
E01012443,1530
E01012385,1513
E01012386,1988
E01012387,1117
E01012434,1554
E01012435,2076
E01012381,1703
E01012382,1556
E01012384,1573
E01012444,1127
E01012445,1185
E01012398,1219
E01012400,1199
E01012402,1568
E01012404,1389
E01012405,1918
E01012416,1822
E01012417,1245
E01012428,2162
E01012429,1413
E01012430,1795
E01012431,2105
E01012383,1586
E01012396,1485
E01012397,1660
E01012399,1382
E01012403,1746
E01012408,2049
E01012432,1373
E01012433,1541
E01012436,1320
E01012438,1173
E01012440,1288
E01012406,1539
E01012407,1581
E01012409,1379
E01012437,1323
E01012439,1582
E01012371,1172
E01012372,1108
E01012373,1256
E01012415,1316
E01012418,1371
E06000007,208809
E01012471,2407
E01012472,1803
E01012476,1525
E01012477,1560
E01012473,1481
E01012474,1441
E01012475,1544
E01012554,2007
E01012467,1234
E01012468,2521
E01012469,1561
E01012470,1215
E01012460,1434
E01012462,1274
E01012463,1081
E01012464,1354
E01012459,1429
E01012461,1305
E01012465,1262
E01012466,1450
E01012526,1820
E01012534,1565
E01012535,1781
E01012537,1514
E01012539,1556
E01012538,1361
E01012540,1318
E01012541,1244
E01012542,1379
E01012543,1381
E01012544,1367
E01012521,1544
E01012522,1383
E01012533,1490
E01012536,1510
E01012545,1656
E01012546,1732
E01012561,1509
E01012562,1844
E01012567,1851
E01012568,4042
E01012563,1679
E01012564,1363
E01012565,2936
E01012566,2211
E01012569,1903
E01012570,1148
E01012481,1576
E01012482,1572
E01012520,1599
E01012523,1371
E01012524,1487
E01012525,1522
E01012478,1997
E01012547,1683
E01012548,1812
E01012549,1425
E01012550,1616
E01012453,1677
E01012454,2447
E01012455,2167
E01012457,1670
E01012551,1543
E01012552,1373
E01012553,1298
E01012555,1372
E01012556,1426
E01012491,1380
E01012492,1412
E01012493,1721
E01012494,1553
E01012500,1370
E01012495,1681
E01012496,1387
E01012497,1229
E01012498,1590
E01012499,1986
E01012501,1408
E01012479,1654
E01012480,1991
E01012510,2318
E01012511,1665
E01033299,2733
E01033303,1172
E01012458,2650
E01012483,1647
E01012509,2165
E01012512,1549
E01033300,1237
E01033302,1711
E01012527,1424
E01012528,1187
E01012529,1427
E01012530,1391
E01012531,1508
E01012532,1341
E01012504,2583
E01012505,1420
E01012506,1557
E01012507,1947
E01012508,1729
E01012513,2043
E01012514,1849
E01012515,1593
E01012516,1340
E01012517,2332
E01012518,2216
E01012519,1448
E01012485,1559
E01012486,1484
E01012487,1577
E01012489,1900
E01012490,1399
E01012450,1400
E01012451,1600
E01012557,1524
E01012558,1775
E01012559,1536
E01012560,1472
E01012448,1659
E01012488,1777
E01012502,1625
E01012503,1447
E01012446,1335
E01012447,1429
E01012449,1373
E01012452,1786
E07000026,96956
E01019126,1712
E01019127,1603
E01019132,1831
E01019134,1454
E01019135,1557
E01019136,1881
E01019137,1109
E01019083,1748
E01019107,1601
E01019130,1717
E01019131,1877
E01019081,1933
E01019082,1538
E01019102,1702
E01019128,1613
E01019133,1518
E01019093,1486
E01019094,2013
E01019096,2273
E01019114,1465
E01019115,1624
E01019095,1526
E01019097,1785
E01019098,1636
E01019099,1747
E01019084,1624
E01019085,1556
E01019086,1125
E01019088,1814
E01019091,1793
E01019078,1577
E01019079,1432
E01019080,1791
E01019087,1607
E01019090,1504
E01019116,1215
E01019118,1384
E01019122,1322
E01019123,1593
E01019124,2031
E01019125,1521
E01019111,1745
E01019112,1711
E01019113,1760
E01019120,1664
E01019121,1864
E01019108,1429
E01019109,1812
E01019110,1654
E01019117,1401
E01019119,1503
E01019089,1656
E01019100,1837
E01019101,1432
E01019129,1879
E01019092,1566
E01019103,1316
E01019104,1395
E01019105,1048
E01019106,1446
E07000027,67321
E01019144,1422
E01019145,1945
E01019146,1343
E01019147,1547
E01019148,1316
E01019149,1454
E01019150,1530
E01019151,1432
E01019152,1249
E01019153,1002
E01019154,1237
E01019155,1319
E01019162,1386
E01019163,1262
E01019156,1369
E01019159,1115
E01019164,1487
E01019165,1373
E01019166,1302
E01019167,1369
E01019168,1372
E01019169,1337
E01019170,1231
E01019171,1264
E01019161,1942
E01019176,1726
E01019177,1341
E01019178,1488
E01019179,1176
E01019140,1052
E01019160,1409
E01019172,1300
E01019173,1223
E01019174,1124
E01019175,1388
E01019141,1150
E01019142,1343
E01019143,1563
E01019157,1350
E01019158,1128
E01019180,1886
E01019182,1413
E01019184,1291
E01033160,2059
E01019138,1178
E01019139,1306
E01019185,1375
E01019186,1202
E01019187,1245
E07000028,108409
E01019226,1148
E01019227,1356
E01019228,1602
E01019229,1886
E01019200,1696
E01019201,1515
E01019202,1564
E01019225,1941
E01019188,1675
E01019189,1429
E01019190,1519
E01019191,1513
E01019244,1380
E01019196,1750
E01019238,1273
E01019240,2092
E01019241,1547
E01019243,1447
E01019251,1968
E01019192,1419
E01019195,1407
E01019203,2103
E01019254,1314
E01019255,1319
E01019204,1105
E01019206,1596
E01019234,1478
E01019235,1226
E01019237,1357
E01019242,1323
E01019219,2141
E01019224,2026
E01019239,1499
E01019249,1474
E01019250,1456
E01019205,1587
E01019207,1350
E01019215,1508
E01019218,1537
E01019233,1309
E01019193,1763
E01019194,2219
E01019230,1516
E01019231,1562
E01019232,1482
E01019252,1374
E01019209,1445
E01019211,1725
E01019216,1688
E01019217,1772
E01019220,1649
E01019236,1651
E01019197,2045
E01019198,1362
E01019199,1068
E01019221,1919
E01019222,1805
E01019245,1645
E01019208,1518
E01019210,1496
E01019246,1272
E01019247,1471
E01019248,1197
E01019212,1583
E01019213,2779
E01019214,2230
E01019223,1588
E01019253,1750
E07000029,69307
E01019268,1085
E01019269,1559
E01019270,1291
E01019297,1195
E01019260,1514
E01019280,1450
E01019281,1212
E01019282,1197
E01019261,1895
E01019262,1732
E01019284,1219
E01019285,1457
E01019286,1274
E01019287,1155
E01019288,1429
E01019256,1488
E01019263,1107
E01019264,1700
E01019265,1287
E01019266,1371
E01019267,1295
E01019276,964
E01019277,1250
E01019278,1386
E01019291,1440
E01019292,1089
E01019294,1407
E01019295,1553
E01019296,1501
E01019301,1737
E01019302,1044
E01019271,1349
E01019272,1457
E01019273,1576
E01019274,1487
E01019275,2032
E01019257,1451
E01019258,1491
E01019279,1355
E01019300,1690
E01019303,1542
E01019304,1214
E01019259,1298
E01019283,1790
E01019289,1495
E01019290,1114
E01019293,1300
E01019298,1444
E01019299,1939
E07000030,52639
E01019305,2086
E01019314,1317
E01019320,1435
E01019321,1533
E01019315,1812
E01019316,1392
E01019322,1493
E01019338,1445
E01019327,1516
E01019332,1374
E01019333,1277
E01019335,1454
E01019336,1740
E01019312,1460
E01019326,1545
E01019328,1355
E01019329,1119
E01019330,1405
E01019331,1568
E01019334,1373
E01019308,1427
E01019311,1414
E01019313,1375
E01019339,1351
E01019306,1171
E01019307,1773
E01019310,1319
E01019319,1537
E01019323,1206
E01019324,1293
E01019337,1390
E01019309,2296
E01019317,1357
E01019318,1334
E01019325,1365
E01019340,1332
E07000031,103274
E01019374,1537
E01019375,1365
E01019376,1419
E01019395,1935
E01019387,2114
E01019396,2029
E01019397,1973
E01019398,1178
E01019399,1050
E01019346,1869
E01019359,2316
E01019365,2080
E01019370,2275
E01019360,2056
E01019363,1876
E01019364,2046
E01019371,2259
E01019358,1825
E01019362,1937
E01019366,1874
E01019394,2324
E01019361,1859
E01019367,2715
E01019368,2019
E01019369,1830
E01019356,1424
E01019381,2018
E01019386,1825
E01019344,1004
E01019345,1163
E01019350,1548
E01019351,1688
E01019372,1101
E01019373,1315
E01019384,2565
E01019385,1067
E01019348,1229
E01019352,2219
E01019377,1771
E01019383,2027
E01019341,1550
E01019342,994
E01019343,1472
E01019347,1773
E01019382,2231
E01019388,1827
E01019389,2378
E01019390,2015
E01019392,1833
E01019349,1892
E01019353,1558
E01019354,1225
E01019355,1289
E01019357,1842
E01019378,1597
E01019379,1451
E01019380,1069
E01019391,1668
E01019393,1886
E08000001,283115
E01004768,1548
E01004803,1595
E01004804,1448
E01004807,1465
E01004808,1574
E01004788,1352
E01004790,1400
E01004805,1617
E01004806,1533
E01004810,1618
E01004769,1465
E01004770,1439
E01004771,1671
E01004773,2282
E01004809,1801
E01004777,1599
E01004881,1478
E01004888,1297
E01004889,1483
E01004890,1382
E01004766,1630
E01004767,1766
E01004772,1742
E01004774,1738
E01004824,1684
E01004784,1245
E01004785,1506
E01004786,1403
E01004789,1476
E01004791,1205
E01004792,1441
E01004779,1568
E01004781,2013
E01004882,1356
E01004883,1512
E01004884,1423
E01004864,1523
E01004867,1526
E01004921,1534
E01004924,1464
E01004925,1555
E01004778,1192
E01004780,2153
E01004782,1140
E01004783,1445
E01004802,1903
E01004926,1301
E01004927,2162
E01004929,1957
E01004820,1582
E01004825,1686
E01004826,1703
E01004865,1509
E01004866,1776
E01004840,1737
E01004841,1756
E01004842,1685
E01004919,1473
E01004920,1623
E01004787,1682
E01004793,1768
E01004794,1911
E01004795,1586
E01004797,1471
E01004775,1792
E01004885,1436
E01004886,1320
E01004887,1340
E01004868,1698
E01004869,1787
E01004870,1800
E01004871,1632
E01004922,2053
E01004822,1699
E01004823,1883
E01004848,1756
E01033217,1170
E01033220,1368
E01004818,1678
E01004819,1401
E01004928,1440
E01004930,1522
E01004931,1621
E01004932,1561
E01004834,1758
E01004838,1813
E01004843,1501
E01004845,1779
E01004923,1636
E01004796,1538
E01004798,1636
E01004799,1277
E01004800,1215
E01004801,1689
E01004917,2194
E01004835,1503
E01004836,1580
E01004837,1562
E01004844,1582
E01004897,1050
E01004827,1787
E01004849,1640
E01004850,1760
E01004851,1582
E01004853,1646
E01004811,1630
E01004812,2000
E01004813,1452
E01004815,1645
E01004817,1680
E01004828,1927
E01004829,1404
E01004832,1619
E01004854,1577
E01004878,1551
E01004911,1596
E01004912,1389
E01004913,2038
E01004914,1164
E01004915,1295
E01004916,1406
E01004918,1238
E01004846,1394
E01004847,2123
E01004852,1651
E01004877,1912
E01004879,1491
E01004830,1604
E01004831,1766
E01004833,1564
E01004839,2262
E01004814,1506
E01004855,1491
E01004856,1411
E01004857,1588
E01004891,1537
E01004893,1495
E01004894,1900
E01004901,1812
E01033218,1662
E01033219,1499
E01004816,1641
E01004872,1661
E01004873,1791
E01004875,1647
E01004880,1382
E01004892,1547
E01004896,1363
E01004899,1570
E01004900,1644
E01004776,1778
E01004895,1346
E01004936,2065
E01004938,1433
E01004939,1518
E01004858,1674
E01004859,1467
